user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,top_drivers,explanation_short,explanation_long,top_driver_values
240,Tenant_240,3,218,Tenant_218,80.71,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sociability_level(mode=complementarity, score=1.00, w=1.00); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sociability level, Guest tolerance.","Tenant_240 matches well with Tenant_218 (score 80.71%). Top drivers: Cleanliness level, Sociability level, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | sociability_level: 4 vs 2 (complementarity, 1.00) | guest_tolerance: 2 vs 2 (similarity, 1.00)"
240,Tenant_240,4,90,Tenant_090,80.48,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20)","High compatibility driven by Cleanliness level, Noise tolerance, Sleep schedule.","Tenant_240 matches well with Tenant_090 (score 80.48%). Top drivers: Cleanliness level, Noise tolerance, Sleep schedule. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | noise_tolerance: 2 vs 2 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00)"
240,Tenant_240,5,212,Tenant_212,80.48,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Noise tolerance, Guest tolerance.","Tenant_240 matches well with Tenant_212 (score 80.48%). Top drivers: Cleanliness level, Noise tolerance, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | noise_tolerance: 2 vs 2 (similarity, 1.00) | guest_tolerance: 2 vs 2 (similarity, 1.00)"
241,Tenant_241,1,198,Tenant_198,84.76,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Guest tolerance.","Tenant_241 matches well with Tenant_198 (score 84.76%). Top drivers: Noise tolerance, Privacy need, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | privacy_need: 1 vs 1 (similarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00)"
241,Tenant_241,2,281,Tenant_281,83.1,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Noise tolerance, Sleep schedule, Privacy need.","Tenant_241 matches well with Tenant_281 (score 83.10%). Top drivers: Noise tolerance, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | privacy_need: 1 vs 1 (similarity, 1.00)"
241,Tenant_241,3,227,Tenant_227,83.1,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Routine structure.","Tenant_241 matches well with Tenant_227 (score 83.10%). Top drivers: Noise tolerance, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | privacy_need: 1 vs 1 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00)"
241,Tenant_241,4,146,Tenant_146,82.86,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Sleep schedule, Sociability level.","Tenant_241 matches well with Tenant_146 (score 82.86%). Top drivers: Noise tolerance, Sleep schedule, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | sociability_level: 4 vs 2 (complementarity, 1.00)"
241,Tenant_241,5,199,Tenant_199,82.86,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sociability_level(mode=complementarity, score=1.00, w=1.00); cleanliness_level(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Noise tolerance, Sociability level, Cleanliness level.","Tenant_241 matches well with Tenant_199 (score 82.86%). Top drivers: Noise tolerance, Sociability level, Cleanliness level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | sociability_level: 4 vs 2 (complementarity, 1.00) | cleanliness_level: 3 vs 2 (similarity, 0.75)"
242,Tenant_242,1,252,Tenant_252,81.67,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sociability_level(mode=complementarity, score=1.00, w=1.00); noise_tolerance(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Cleanliness level, Sociability level, Noise tolerance.","Tenant_242 matches well with Tenant_252 (score 81.67%). Top drivers: Cleanliness level, Sociability level, Noise tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 4 vs 4 (similarity, 1.00) | sociability_level: 1 vs 5 (complementarity, 1.00) | noise_tolerance: 4 vs 5 (similarity, 0.75)"
242,Tenant_242,2,206,Tenant_206,80.71,"sociability_level(mode=complementarity, score=1.00, w=1.00); guest_tolerance(mode=similarity, score=1.00, w=1.00); noise_tolerance(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Sociability level, Guest tolerance, Noise tolerance.","Tenant_242 matches well with Tenant_206 (score 80.71%). Top drivers: Sociability level, Guest tolerance, Noise tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sociability_level: 1 vs 5 (complementarity, 1.00) | guest_tolerance: 3 vs 3 (similarity, 1.00) | noise_tolerance: 4 vs 5 (similarity, 0.75)"
242,Tenant_242,3,154,Tenant_154,80.24,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sociability_level(mode=complementarity, score=1.00, w=1.00); cleanliness_level(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Noise tolerance, Sociability level, Cleanliness level.","Tenant_242 matches well with Tenant_154 (score 80.24%). Top drivers: Noise tolerance, Sociability level, Cleanliness level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | sociability_level: 1 vs 5 (complementarity, 1.00) | cleanliness_level: 4 vs 5 (similarity, 0.75)"
242,Tenant_242,4,19,Tenant_019,80.0,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sociability_level(mode=complementarity, score=1.00, w=1.00); cleanliness_level(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Noise tolerance, Sociability level, Cleanliness level.","Tenant_242 matches well with Tenant_019 (score 80.00%). Top drivers: Noise tolerance, Sociability level, Cleanliness level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | sociability_level: 1 vs 5 (complementarity, 1.00) | cleanliness_level: 4 vs 3 (similarity, 0.75)"
242,Tenant_242,5,8,Tenant_008,79.76,"sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Sleep schedule, Routine structure, Sociability level.","Tenant_242 matches well with Tenant_008 (score 79.76%). Top drivers: Sleep schedule, Routine structure, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 2 vs 2 (similarity, 1.00) | routine_structure: 5 vs 5 (similarity, 1.00) | sociability_level: 1 vs 5 (complementarity, 1.00)"
243,Tenant_243,1,92,Tenant_092,87.62,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Noise tolerance, Sleep schedule, Privacy need.","Tenant_243 matches well with Tenant_092 (score 87.62%). Top drivers: Noise tolerance, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 3 vs 3 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00)"
243,Tenant_243,2,125,Tenant_125,84.52,"cleanliness_level(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Privacy need, Routine structure.","Tenant_243 matches well with Tenant_125 (score 84.52%). Top drivers: Cleanliness level, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | routine_structure: 4 vs 4 (similarity, 1.00)"
243,Tenant_243,3,294,Tenant_294,82.14,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Sleep schedule, Guest tolerance.","Tenant_243 matches well with Tenant_294 (score 82.14%). Top drivers: Noise tolerance, Sleep schedule, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 3 vs 3 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00)"
243,Tenant_243,4,71,Tenant_071,80.24,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Guest tolerance.","Tenant_243 matches well with Tenant_071 (score 80.24%). Top drivers: Noise tolerance, Privacy need, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 3 vs 3 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00)"
243,Tenant_243,5,280,Tenant_280,79.52,"sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Sleep schedule, Privacy need, Sociability level.","Tenant_243 matches well with Tenant_280 (score 79.52%). Top drivers: Sleep schedule, Privacy need, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 1 vs 1 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | sociability_level: 2 vs 4 (complementarity, 1.00)"
244,Tenant_244,1,221,Tenant_221,84.05,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Noise tolerance, Sleep schedule, Privacy need.","Tenant_244 matches well with Tenant_221 (score 84.05%). Top drivers: Noise tolerance, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 3 vs 3 (similarity, 1.00) | sleep_schedule: 5 vs 5 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
244,Tenant_244,2,191,Tenant_191,82.14,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Noise tolerance, Privacy need.","Tenant_244 matches well with Tenant_191 (score 82.14%). Top drivers: Cleanliness level, Noise tolerance, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | noise_tolerance: 3 vs 3 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
244,Tenant_244,3,209,Tenant_209,81.19,"cleanliness_level(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Privacy need, Routine structure.","Tenant_244 matches well with Tenant_209 (score 81.19%). Top drivers: Cleanliness level, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00)"
244,Tenant_244,4,249,Tenant_249,81.19,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Sleep schedule, Privacy need.","Tenant_244 matches well with Tenant_249 (score 81.19%). Top drivers: Cleanliness level, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | sleep_schedule: 5 vs 5 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
244,Tenant_244,5,9,Tenant_009,80.71,"sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Sleep schedule, Privacy need, Guest tolerance.","Tenant_244 matches well with Tenant_009 (score 80.71%). Top drivers: Sleep schedule, Privacy need, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 5 vs 5 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00) | guest_tolerance: 1 vs 1 (similarity, 1.00)"
245,Tenant_245,1,111,Tenant_111,95.48,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20)","High compatibility driven by Cleanliness level, Noise tolerance, Sleep schedule.","Tenant_245 matches well with Tenant_111 (score 95.48%). Top drivers: Cleanliness level, Noise tolerance, Sleep schedule. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | noise_tolerance: 5 vs 5 (similarity, 1.00) | sleep_schedule: 3 vs 3 (similarity, 1.00)"
